PID,startdate,enddate,duration,week,noise,model_included,peak_time,peak_intensity,factors__current_season,factors__past_season,factors__past_season2,factors__model,survey_summary_from_participant
326,2023-02-04 23:13:24,2023-02-04 23:20:21,417,3,10.0,1,96.0,1706.0,1,1,0,1,To view how we base our predictive assumptions on graphical peaks based on provided data from history.
4644,2023-02-04 23:14:48,2023-02-04 23:20:33,345,-2,5.0,1,89.0,1338.0,1,0,0,1,to figure out this current incidents peak day and make a prediction based on both current seasons data and prior seasons models
3970,2023-02-04 23:18:01,2023-02-04 23:21:09,188,-2,10.0,1,56.0,1300.0,0,0,1,0,To predict outbreaks based on either current or previous data.
2966,2023-02-04 23:20:55,2023-02-04 23:24:22,206,3,5.0,1,100.0,1500.0,0,0,0,1,The goal of this study was to see what information people value when trying to make a prediction.
4334,2023-02-04 23:21:46,2023-02-04 23:29:04,438,3,2.5,0,106.0,900.0,1,1,1,0,Using theoretical data to predict a peak day/peak hospitalizations of an influenza using previous seasonal records. 
1078,2023-02-04 23:29:51,2023-02-04 23:31:49,118,1,10.0,0,64.0,133.0,0,1,0,0,"No clue, estimating peaks"
2962,2023-02-04 23:25:49,2023-02-04 23:33:17,447,3,5.0,0,225.0,60.0,1,1,1,0,Make predictions on epidemic peak based on previous year's data
4725,2023-02-04 23:30:05,2023-02-04 23:33:54,228,1,10.0,1,108.0,3326.0,0,0,0,1,I am not very sure.
3586,2023-02-04 23:27:37,2023-02-04 23:34:36,418,1,2.5,0,84.0,1000.0,1,1,0,0,"Basically, I estimated how much a fictional epidemic's peak and number of hospitalizations, but I forgot what the goal was, sorry. I assume it has to do with how people predict things, whether based off of PY and/or CY data, or any other combination provided."
94,2023-02-04 23:28:56,2023-02-04 23:35:04,367,-2,5.0,0,210.0,1500.0,0,1,1,0,TO STUDY A FICTITIOUS  INFECTIOUS AGENT. TO KNOW WHEN IT WAS AT IT'S PEAK OR IT'S MAXIMUM
1353,2023-02-04 23:32:27,2023-02-04 23:35:23,176,1,5.0,0,100.0,1000.0,1,1,1,0,The goal is to see how other people predict things. 
2200,2023-02-04 23:30:07,2023-02-04 23:35:35,327,2,5.0,1,56.0,46.0,1,1,0,1,Human ability to accurately use graphs
5127,2023-02-04 23:33:06,2023-02-04 23:36:38,211,-2,10.0,1,101.0,1850.0,0,1,0,1,To base what will happen off of past data and predicted data.
4829,2023-02-04 23:29:53,2023-02-04 23:38:26,513,2,2.5,0,57.0,1955.0,1,1,1,0,To find out if number r of cases and hospitalizations were increasing or decreasing
1541,2023-02-04 23:26:18,2023-02-04 23:39:23,785,3,10.0,0,184.0,166.0,1,1,1,0,To gather human predictions of a ficticious infectious disease incident rate in order to improve chimeric forecasting.
4723,2023-02-04 23:34:16,2023-02-04 23:39:28,312,2,2.5,1,83.0,1100.0,1,1,1,1,To see whether people can predict the hospitalisations during an epidemic from trend data and past years data. 
5506,2023-02-04 23:36:19,2023-02-04 23:40:56,277,-2,10.0,0,90.0,1300.0,1,1,1,0,predicting the number of hospitalizations from an infectious agent
5949,2023-02-04 23:34:31,2023-02-04 23:43:35,544,4,10.0,0,78.0,950.0,1,1,1,0,To see if surveillance data could help predict the severity of a outbreak of an illness.
4793,2023-02-04 23:41:30,2023-02-04 23:45:47,257,-2,5.0,1,89.0,1338.0,1,0,0,0,predict current pick day of epidemic.
2948,2023-02-04 23:41:59,2023-02-04 23:49:23,443,3,10.0,1,74.0,150.0,1,1,0,0,To predict the likely number of infections in a hypothetical epidemic.
1638,2023-02-04 23:46:08,2023-02-04 23:50:22,253,1,5.0,1,90.0,2010.0,1,0,0,1,The goal of this study appears to be an attempt to figure out how most people will predict the effects of an epidemic.
3185,2023-02-04 23:47:25,2023-02-04 23:51:53,267,4,10.0,1,68.0,85.0,1,1,1,1,The get an understanding of the perceived severity of an infectious disease outbreak.
487,2023-02-04 23:51:47,2023-02-04 23:57:05,317,4,5.0,0,98.0,269.0,1,1,1,0,To determine and predict the highest peak of an epidemic season in hospitalizations.
4963,2023-02-04 23:56:29,2023-02-04 23:59:10,161,2,5.0,0,60.0,1500.0,1,1,0,0,To test people's estimation of when an epidemic is at its worst. 
1341,2023-02-04 23:53:20,2023-02-05 00:01:57,516,4,2.5,0,112.0,930.0,1,0,0,0,I take the statistic from the last season. And give my best estimate.
5622,2023-02-04 23:50:22,2023-02-05 00:02:52,750,-2,2.5,0,59.0,61.0,1,1,1,0,To estimate the peak day and patient numbers using various available methods of computation of an infectious outbreak. By combining different sources to gain better accuracy.
5638,2023-02-04 23:59:22,2023-02-05 00:03:15,232,3,2.5,1,112.0,900.0,0,0,0,1,The goal of the study is to determine how predictions are made.
1017,2023-02-05 00:01:10,2023-02-05 00:03:30,140,1,2.5,0,57.0,1955.0,0,1,1,0,To determine what the peak day would be for this epidemic.
5882,2023-02-05 00:00:16,2023-02-05 00:06:10,354,4,5.0,0,98.0,790.0,1,1,1,0,To use the data given to predict the peak number of incident hospitalizations due to an epidemic and the number of days at which that peak would occur.
2765,2023-02-04 23:58:02,2023-02-05 00:08:35,632,1,2.5,1,115.0,1200.0,1,1,1,1,To determine the peak day of activity and how many incidents occurred 
5494,2023-02-05 00:07:18,2023-02-05 00:09:57,158,1,10.0,1,33.0,43.0,0,1,0,0,The goal of this study was to predict the peak 
2197,2023-02-05 00:05:59,2023-02-05 00:11:17,317,1,2.5,1,85.0,1000.0,0,0,0,1,How to use data for predictions.  It's base on current and past situations
3769,2023-02-05 00:07:06,2023-02-05 00:12:07,301,2,5.0,0,44.0,48.0,0,1,0,0,The goal of this study was to predict the peak
2323,2023-02-05 00:08:20,2023-02-05 00:12:51,271,-2,5.0,1,88.0,693.0,0,1,1,0,1. See if people know how to interpret data 2. See if people know how to apply data
1227,2023-02-05 00:05:24,2023-02-05 00:13:58,514,1,5.0,1,129.0,2238.0,1,1,1,1,I think the goal of this study was to figure out how well people read graphs. It also is to see what people think would be the peak of the current season of a disease.
2659,2023-02-05 00:11:07,2023-02-05 00:14:11,184,1,10.0,0,56.0,1475.0,1,0,0,0,Ability to read graphs first and foremost. After that I’d have to say the goal is for peoooe to pay attention to detail. 
2133,2023-02-05 00:12:03,2023-02-05 00:17:03,300,2,10.0,1,120.0,500.0,0,1,0,0,To see if people could interpret a graph given complicated instead?
1369,2023-02-05 00:16:25,2023-02-05 00:19:48,202,3,10.0,0,136.0,50.0,1,1,1,0,To see how we interpret data from past data. 
1550,2023-02-05 00:18:12,2023-02-05 00:20:32,139,-2,2.5,1,106.0,2197.0,0,1,0,1,To predict the rates based on the data available. 
1636,2023-02-05 00:14:37,2023-02-05 00:21:07,390,-2,10.0,0,88.0,700.0,1,1,1,0,To examine how/why participants predict when a hypothetical pandemic will peak and how many hospitalizations would be recorded during the peak based. These predictions are based on 3 types of data.
374,2023-02-05 00:19:01,2023-02-05 00:22:57,235,2,2.5,1,98.0,120.0,1,0,0,0,it was to guess what the peak days would be reached to based on the picture given in the study
105,2023-02-05 00:16:12,2023-02-05 00:23:41,449,3,2.5,0,56.0,1900.0,1,1,1,0,
4631,2023-02-05 00:17:42,2023-02-05 00:25:16,454,2,2.5,0,110.0,530.0,1,1,1,0,The goal was to seek out predictions of the current peak of hospitalizations. We make predictions based on a graph that has the current hospitalizations as well as the past two years.
5498,2023-02-05 00:20:43,2023-02-05 00:27:56,432,4,5.0,1,80.0,270.0,1,0,0,1,I think the goal of the study was to see how the general public might process data about an epidemic.  
1878,2023-02-05 00:24:10,2023-02-05 00:29:46,336,3,5.0,0,182.0,650.0,0,1,1,0,The goal of the study is to predict the day in which peak hospitalization will take place. 
1226,2023-02-05 00:25:14,2023-02-05 00:31:13,358,4,2.5,1,82.0,250.0,1,1,1,1,To identify the date of peak hospitalizations and how many cases there would be on that date.
5510,2023-02-05 00:21:08,2023-02-05 00:31:25,617,4,10.0,1,57.0,1465.0,0,0,1,0,"The goal of this study was to predict about the potential epidemic and figure out the possibility of it to reach its highest point and on which day it will occur. Moreover, it aims to analyze the number of hospitalizations that may occur on that certain peak day. This will help to measure the intensity of the epidemic."
3838,2023-02-05 00:33:28,2023-02-05 00:37:03,215,4,2.5,0,60.0,1600.0,0,0,1,0,To study the pattern of incident hospitalizations caused by this infectious agent
2997,2023-02-05 00:33:10,2023-02-05 00:37:19,248,-2,2.5,0,89.0,1600.0,1,1,1,0,Ability to read charts and data and derive an estimation on peak values.
4551,2023-02-05 00:25:34,2023-02-05 00:37:36,722,-2,10.0,1,104.0,1860.0,1,1,1,0,To first analyze the graph. Then estimate the peak day and peak day of hospitilization.
2944,2023-02-05 00:31:31,2023-02-05 00:38:44,433,2,5.0,1,60.0,125.0,1,0,0,0,To determine how people predict the length and intensity of an outbreak.
585,2023-02-05 00:40:02,2023-02-05 00:46:10,368,-2,5.0,0,85.0,900.0,1,1,1,0,Determine how people make decisions based on  hypothetical models.
4013,2023-02-05 00:44:03,2023-02-05 00:46:41,158,1,10.0,0,79.0,729.0,1,0,0,0,I believe the goal of this study was to see how well people read charts. I am not sure if I succeeded or failed.
1471,2023-02-05 00:44:36,2023-02-05 00:47:23,167,-2,5.0,0,89.0,1338.0,1,0,0,0,This study wants people to predict what they think the peaks of an epidemic will be without providing specific directions for the graphs to choose from to see what people choose.
4426,2023-02-05 00:48:24,2023-02-05 00:49:31,66,1,2.5,0,55.0,1890.0,1,0,1,0,
2876,2023-02-05 00:46:27,2023-02-05 00:51:14,286,2,10.0,0,1475.0,57.0,0,0,1,0,To review the graft of a possible pandemic.  The chart was interactive so I could zoom in.  The question asked for peak cases and at what day.
4571,2023-02-05 00:48:46,2023-02-05 00:54:01,315,1,2.5,1,56.0,1500.0,0,0,1,0,The goal of the study was probably to try and understand how people measure data. I am only speculating.
4953,2023-02-05 00:47:49,2023-02-05 00:55:34,464,2,2.5,0,211.0,2500.0,0,0,1,0,The rate of incidence of a pandemic per time
3297,2023-02-05 00:40:50,2023-02-05 00:56:00,909,4,2.5,0,120.0,900.0,0,1,1,0,To measure which of the peak seasons I'd consider more
3441,2023-02-05 00:57:35,2023-02-05 01:02:45,309,-2,2.5,0,91.0,2000.0,1,0,0,0,I think the goal of this study was to see how multiple people view the same statistics of data differently.
1237,2023-02-05 01:00:04,2023-02-05 01:03:07,183,4,2.5,1,98.0,1500.0,1,1,0,1,There is a lot of information given from multiple seasons. I believe the goal was to see exactly what information people would use for their prediction.
2339,2023-02-05 01:09:54,2023-02-05 01:15:42,347,-2,10.0,0,95.0,1750.0,1,1,0,0,I think the study was to find out how we estimate a possible epidemic based on different types of data.
4299,2023-02-05 01:02:22,2023-02-05 01:17:40,918,3,5.0,1,98.0,295.0,1,1,1,0,Estimating current seasonal hospitalizations and the peak day based on trends from the last two years.
1264,2023-02-05 00:58:27,2023-02-05 01:17:53,1165,2,5.0,1,90.0,500.0,1,1,1,1,The goal of the study was to see how well we could understand the data presented on the chart utilizing the tools presented to help compensate for the fact that the bars for the color code for the 95% and 50% levels were so close in color as to be almost identical. The study was trying to understand how epidemiological trends can be predicted using crowd sourced information.  
2506,2023-02-05 01:13:39,2023-02-05 01:18:01,262,1,5.0,0,85.0,1010.0,1,0,0,0,to determine peak times for hospitalizations due to a infection disease.
4565,2023-02-05 01:15:15,2023-02-05 01:18:13,177,3,2.5,0,110.0,150.0,1,1,1,0,To gauge how people use predictive and historical data to make their own predictions. 
498,2023-02-05 01:15:01,2023-02-05 01:20:22,320,2,10.0,1,116.0,1222.0,1,0,1,1,To predict the peak hospitalizations and the number of days it would take to get to the peak based on a model and past years' data.
469,2023-02-05 01:15:36,2023-02-05 01:21:03,327,-2,2.5,1,90.0,700.0,1,1,1,0,To examine the way in which random subjects interpret directions and work with statistical data they may be unfamiliar with.
4806,2023-02-05 01:21:25,2023-02-05 01:22:53,88,-2,5.0,1,54.0,1800.0,1,0,1,0,To talk about pandemic forcasting
2904,2023-02-05 01:26:30,2023-02-05 01:30:22,232,3,2.5,1,56.0,2000.0,0,0,1,0,How long is a pandemic and when will it's peak hit
2633,2023-02-05 01:27:03,2023-02-05 01:30:29,206,3,10.0,0,110.0,290.0,1,1,1,0,The goal of this study was to see if that other information would be able to give us good context to make an educated guess.
3815,2023-02-05 01:16:27,2023-02-05 01:32:03,936,-2,10.0,1,136.0,650.0,1,1,1,0,"Measuring the accuracy of human prediction capabilities against computerized, data-driven forecasts for future epidemic peak days and case numbers"
2115,2023-02-05 01:24:27,2023-02-05 01:33:23,535,4,10.0,1,86.0,850.0,1,1,1,1,"The goal of this study was to use data gathered from simulated epidemics to try and predict what another outbreak might look like, in terms of data."
14,2023-02-05 01:28:28,2023-02-05 01:33:29,300,3,5.0,0,98.0,780.0,1,1,1,0,To estimate trends in a future pandemic based on provided previous data and current estimates.
3947,2023-02-05 01:39:58,2023-02-05 01:44:53,294,3,10.0,1,96.0,1600.0,1,1,1,0,I think the goal of the study was to assess someone's ability to make predications based on estimates and previous trends of data. To see how someone balances this data out and makes a more or lesser drastic prediction
2614,2023-02-05 01:42:24,2023-02-05 01:46:32,247,1,5.0,1,98.0,1000.0,1,1,1,1,the ability of a layperson to interpret data and predict outcomes
3223,2023-02-05 01:41:46,2023-02-05 01:48:27,401,4,5.0,0,126.0,375.0,1,1,1,0,To predict the current season's peak day and number of hospitalization on the peak day for a fictitious illness. 
2086,2023-02-05 01:32:22,2023-02-05 01:52:03,1181,1,5.0,0,79.0,822.0,1,0,0,0,"To observe a chart and make decisions on incidents. Understanding patterns, & making predictions on incidents in a hospital."
22,2023-02-05 01:49:23,2023-02-05 01:53:44,261,1,2.5,1,79.0,955.0,1,0,0,0,to see if a graph could be understood.
3898,2023-02-05 01:53:21,2023-02-05 01:57:57,276,4,2.5,1,70.0,1800.0,1,1,1,1,"To study human interpretation of this data, and to learn how the visualization helps characterize the fictional epidemic."
3927,2023-02-05 01:58:03,2023-02-05 02:00:10,126,4,10.0,1,90.0,250.0,1,1,1,1,What factors people look at when making quantitative predictions. 
2064,2023-02-05 01:56:20,2023-02-05 02:05:03,522,-2,2.5,1,79.0,955.0,1,0,0,0,"the goal was to generate two predictions about what day the epidemic will peak.  Also, we were asked to cite how many hospitalizations there may be"
3326,2023-02-05 01:55:34,2023-02-05 02:05:15,581,1,5.0,1,86.0,1680.0,0,1,1,1,"The goal of this study was to estimate the day on which the pandemic would peak, as well as how many cases would be recorded on the peak day based on the information provided in the scenario."
3301,2023-02-05 02:01:36,2023-02-05 02:06:48,311,3,5.0,1,120.0,1550.0,0,1,1,1,To gauge perceptions on peak pandemic timing.
395,2023-02-05 02:02:34,2023-02-05 02:07:55,321,3,10.0,0,57.0,1465.0,1,0,0,0,Perceptions of hospitalizations based on data 
3391,2023-02-05 02:08:19,2023-02-05 02:10:30,130,1,10.0,0,60.0,1480.0,0,0,0,1,To predict the peak day and hospitalizations of a pandemic based on the data
5207,2023-02-05 02:04:38,2023-02-05 02:11:37,418,-2,5.0,0,126.0,1411.0,1,1,1,0,"Given two years of historical epidemiological data, and somewhat unreliable obs data for the current year, predict the day a disease will infect the most people as well as the number of people infected on that day. An implicit assumption would be that the numbers would decline after that date."
5254,2023-02-05 02:14:40,2023-02-05 02:16:33,113,2,10.0,0,57.0,1465.0,1,0,0,0,to estimate the peak season day and number of hospitalizations due to an infection
4048,2023-02-05 02:13:17,2023-02-05 02:18:17,300,3,5.0,0,57.0,1955.0,0,1,0,0,Hoe much people were hospitalized from covid 
3552,2023-02-05 02:11:49,2023-02-05 02:18:22,393,2,5.0,0,100.0,510.0,1,1,0,0,The goal was to predict which day the epidemic would peak and the number of hospitalizations would be on that day.
2704,2023-02-05 02:19:42,2023-02-05 02:23:39,237,1,10.0,1,121.0,1000.0,0,0,0,1,The goal was to look at the pattern of incident hospitalizations caused by a fake infectious agent. Then I was to provide a prediction of  the day the underlying number of incident hospitalizations peaked and the peak number.
